kepid,kepoi_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_duration,koi_depth,koi_prad,koi_srad
11450414,K01992.01,CONFIRMED,CANDIDATE,1.0,12.7983174,6.18314775945173,335.44517294847867,2.9486024820646377,1.4760455
11450414,K01992.02,CONFIRMED,CANDIDATE,1.0,27.3214242,3.699031156158852,251.59543799085915,2.5536233124552763,1.4760455
10384798,K01997.01,CONFIRMED,CANDIDATE,1.0,38.505224,5.689513203912848,691.4916760144552,2.8047470463085995,0.97790015
9834040,K01998.01,CONFIRMED,CANDIDATE,1.0,6.77408984,2.5681956078843173,521.4273927865997,2.4924676506126886,1.000753
8802693,K02000.01,CONFIRMED,CANDIDATE,0.999,26.41044199,2.9112909060360135,987.4059367179777,2.907251576644252,0.8482601
6061773,K02001.01,CANDIDATE,CANDIDATE,1.0,8.27745764,2.6201351645159763,197.76839922691636,1.2068521001010346,0.78681004
11069176,K02007.01,CONFIRMED,CANDIDATE,0.999,15.3789014,4.535909705845588,184.93981048317565,1.5137386555251087,1.0205399
11069176,K02007.02,CONFIRMED,CANDIDATE,0.976,21.1285655,3.784598408490115,174.47109215412704,1.4702711555331305,1.0205399
2449431,K02009.01,CANDIDATE,CANDIDATE,0.934,86.7490807,8.969999140508348,547.1352988686284,2.715370998608943,1.0643295
5384079,K02011.01,CONFIRMED,CANDIDATE,0.989,7.05675145,1.9625910418514345,130.47365378715537,1.557147581399271,1.2498637
5384079,K02011.02,CONFIRMED,CANDIDATE,0.946,17.2653659,4.901127630022888,67.62145266425712,1.1210129028624702,1.2498637
9839821,K02012.01,CONFIRMED,CANDIDATE,0.994,34.8536903,5.1263204414506465,767.0110164978983,3.0342713623518502,1.0044953
9839821,K02012.02,CANDIDATE,CANDIDATE,0.868,180.921729,8.720648019412097,740.2716886338867,2.9809122207299388,1.0044953
8492026,K02016.01,CONFIRMED,CANDIDATE,1.0,4.30656389,3.836651970153643,255.81941570007592,2.6289148447726545,1.5069681
6226290,K02019.01,CONFIRMED,CANDIDATE,1.0,14.08826442,4.077174571266919,889.1999307804044,3.173082398540575,0.9756093
6356207,K02021.01,CONFIRMED,CANDIDATE,1.0,3.76417012,1.9720316639877051,558.2175202670237,1.742992428333987,0.6763758
8564674,K02022.01,CONFIRMED,CANDIDATE,1.0,5.92972237,2.349329140126007,408.89526412446475,2.1120530393497963,0.9576197
8564674,K02022.02,CONFIRMED,CANDIDATE,1.0,12.2476121,2.906251754577492,394.9768518032304,2.0757956713973194,0.9576197
8578780,K02023.01,CANDIDATE,CANDIDATE,0.999,13.59051547,3.6669724025288666,622.0438335924339,2.794528782755277,1.0272884
4544907,K02024.01,CONFIRMED,CANDIDATE,0.991,46.8776724,9.34789627573279,538.7010417039484,3.0198674269335686,1.1929116
4636578,K02025.01,CONFIRMED,CANDIDATE,1.0,17.84850835,5.507697247356314,389.7308960154611,3.2094750584119915,1.4905477
4636578,K02025.02,CONFIRMED,CANDIDATE,0.997,26.1363443,6.4938588758136735,362.1671322875386,3.093898801195469,1.4905477
4636578,K02025.03,CONFIRMED,CANDIDATE,0.997,11.1895709,5.215320227955766,142.2929707121101,1.9392924659863664,1.4905477
7102316,K02028.01,CONFIRMED,CANDIDATE,0.998,57.2488518,5.866662511198973,1456.9152642642803,3.3137662731081448,0.79597425
7102316,K02028.02,CONFIRMED,CANDIDATE,1.0,37.0551726,4.7418853146495445,1021.5035275488171,2.7747551241529456,0.79597425
7102316,K02028.03,CONFIRMED,CANDIDATE,0.986,142.545,8.489408771459313,898.5501666499696,2.6024110316586064,0.79597425
9489524,K02029.01,CONFIRMED,CANDIDATE,1.0,16.33269981,2.0032679586908158,301.78276234504864,1.4047565081601225,0.7413924
9489524,K02029.02,CONFIRMED,CANDIDATE,1.0,10.05550267,2.9090129909376645,146.54849054684948,0.9789139396338161,0.7413924
9489524,K02029.03,CANDIDATE,CANDIDATE,1.0,6.8873113,2.130175211247316,83.33142558880624,0.7381731492580437,0.7413924
9489524,K02029.04,CANDIDATE,CANDIDATE,0.871,4.78850084,2.006005683200009,64.95502086245608,0.6517187282701832,0.7413924
5940165,K02031.01,CONFIRMED,CANDIDATE,1.0,9.30413878,1.8595406927650036,641.5405681965414,2.1594345624065987,0.7816679
3657758,K02034.01,CONFIRMED,CANDIDATE,1.0,3.609313059,1.6972252186674452,1384.0756180324986,4.06131661109306,1.0008782
9634821,K02037.01,CANDIDATE,CANDIDATE,0.981,73.7578875,2.497392370356283,1832.1641296559221,3.1725722272184056,0.67955345
9634821,K02037.02,CANDIDATE,CANDIDATE,1.0,5.47715718,1.3364626195165858,575.2321967377183,1.7776690986583892,0.67955345
9634821,K02037.03,CANDIDATE,CANDIDATE,1.0,8.56267266,1.4307520450602533,624.5103969459987,1.8522481362608907,0.67955345
8950568,K02038.01,CONFIRMED,CANDIDATE,1.0,8.30537702,2.0305554915136956,406.1651467140992,1.9486634002417447,0.88650215
8950568,K02038.02,CONFIRMED,CANDIDATE,1.0,12.51353325,4.139911055020526,432.20546754907383,2.0101600141518174,0.88650215
8950568,K02038.03,CONFIRMED,CANDIDATE,0.889,17.9134215,4.157882000042279,195.5995937970023,1.3522888768835286,0.88650215
8950568,K02038.04,CONFIRMED,CANDIDATE,0.998,25.2149143,4.0724970658326445,201.82937298229842,1.373655049777564,0.88650215
8804845,K02039.01,CANDIDATE,CANDIDATE,0.95,5.42586901,2.4988499641647737,259.15953650634816,1.647051142903064,0.93803227
10480915,K02040.01,CANDIDATE,CANDIDATE,1.0,19.58561177,1.3555196544956924,521.048211708508,2.67459028031287,1.0742679
3448130,K02043.01,CANDIDATE,CANDIDATE,0.985,78.5461106,8.483620940458392,658.607845081094,3.16201572851401,1.1296525
9656252,K02044.01,CONFIRMED,CANDIDATE,1.0,16.92342126,4.016182338429197,1123.6872098070448,3.9368449335405264,1.0767624
6026438,K02045.01,CONFIRMED,CANDIDATE,1.0,5.47665801,2.406696295363152,652.310801446232,1.6934746906213056,0.607919
6026438,K02045.02,CONFIRMED,FALSE POSITIVE,0.415,24.2101973,4.063949601482941,450.9515904586037,1.4080445207222207,0.607919
6026438,K02045.03,CONFIRMED,CANDIDATE,0.993,16.9348104,3.1080401867008565,354.75344606727964,1.2488628213709776,0.607919
11457726,K02047.01,CONFIRMED,CANDIDATE,1.0,6.22161107,3.287338090902476,163.83098290684296,1.6211698517789024,1.1612475
8956206,K02048.01,CONFIRMED,CANDIDATE,1.0,6.17998508,2.0565292720453336,752.6376678630431,2.7298892107833193,0.9123182
6307083,K02050.02,CANDIDATE,CANDIDATE,0.944,3.17796408,0.31941263270079345,74.89171277863527,0.7522246885305435,0.79693884
7265298,K02051.01,CONFIRMED,CANDIDATE,0.87,25.7626846,6.735697637373557,618.2234929721365,3.395378279296784,1.2520155
7265298,K02051.02,CONFIRMED,CANDIDATE,0.994,11.0317836,4.832666805636841,176.82702376908833,1.8158908170959347,1.2520155
3248501,K02052.01,CANDIDATE,CANDIDATE,1.0,4.22464216,1.0019609968470937,1027.4859126795377,4.066965756801838,1.1632602
2307415,K02053.01,CONFIRMED,CANDIDATE,0.975,13.12162167,3.486999650824501,195.821248735073,2.2334951574017445,1.463354
2307415,K02053.02,CONFIRMED,CANDIDATE,0.982,4.6126736,2.997441799576091,132.41854848899948,1.8366631764977845,1.463354
3128552,K02055.01,CONFIRMED,CANDIDATE,0.999,8.67890312,3.4524850297415783,541.3240276250785,2.609673445545072,1.0283757
3128552,K02055.02,CONFIRMED,CANDIDATE,0.989,4.02582434,2.7412365846327633,265.9687931138022,1.8292491232143016,1.0283757
10134152,K02056.01,CANDIDATE,CANDIDATE,1.0,39.3135699,4.92568297113961,499.2732958932766,2.1282570932586986,0.87327135
6774880,K02062.01,CONFIRMED,CANDIDATE,1.0,34.3511339,4.023466143796854,594.554828466598,2.998511604610173,1.1274676
2579043,K02064.01,CANDIDATE,CANDIDATE,1.0,6.31219171,4.839383349393053,404.21423399927824,3.231632802187313,1.4737048
6342333,K02065.01,CANDIDATE,CANDIDATE,0.965,80.2321467,3.9880299032459146,880.6378034551532,2.78139164578339,0.85932565
3239671,K02066.01,CANDIDATE,CANDIDATE,0.998,147.97391,6.626217939607848,1265.1970333039665,3.491757256316356,0.9000347
10674871,K02068.01,CANDIDATE,CANDIDATE,0.895,41.88970036,1.35,1304.4,5.5572897403359445,1.4107561
6035124,K02071.01,CONFIRMED,CANDIDATE,0.901,3.85690686,2.002600445845397,129.21141308119832,1.0848261099093766,0.8749918
8164257,K02073.01,CONFIRMED,CANDIDATE,0.994,49.5004725,5.607880905151174,961.7387570658442,2.3762264673980455,0.7025117
8164257,K02073.02,CONFIRMED,CANDIDATE,1.0,6.47539108,2.6135622986696068,532.0434003608376,1.767391655232983,0.7025117
8164257,K02073.03,CONFIRMED,CANDIDATE,0.999,16.85825609,1.9494351234767155,764.4787387836027,2.1185658903488562,0.7025117
8866137,K02074.01,CONFIRMED,CANDIDATE,1.0,33.4178173,3.913057202764498,1153.0269699753237,2.929140712257813,0.79088765
9517393,K02076.01,CANDIDATE,CANDIDATE,0.992,56.7769831,6.502121789288978,878.6722476673558,3.5074158091849656,1.084846
9517393,K02076.02,CONFIRMED,CANDIDATE,1.0,219.3215562,11.722890883488237,3628.440075128192,7.127443409873154,1.084846
9351316,K02078.01,CONFIRMED,CANDIDATE,1.0,18.78429232,2.957582831459597,1009.7787967066063,2.5054738679187962,0.72288805
9351316,K02078.02,CONFIRMED,CANDIDATE,1.0,161.515617,6.259549210738407,2213.030997057164,3.7091167389186954,0.72288805
10864531,K02080.01,CONFIRMED,CANDIDATE,0.525,83.4887405,5.9864225016651575,954.0181387629465,3.257008666327471,0.9667961
10864531,K02080.02,CONFIRMED,CANDIDATE,1.0,34.0607677,2.2915692773420675,816.8798211097838,3.013836457931827,0.9667961
9472000,K02082.01,CANDIDATE,CANDIDATE,0.997,31.5888979,3.337113569315027,361.67554586541416,2.8355457250376004,1.367009
3967326,K02084.01,CANDIDATE,CANDIDATE,1.0,4.19577385,2.058527782232358,877.8563668380147,2.204671489533426,0.68222314
6768394,K02086.01,CONFIRMED,CANDIDATE,0.985,7.1329472,4.294606921616747,144.11251159907044,1.9663506204365995,1.5017734
6768394,K02086.02,CONFIRMED,CANDIDATE,0.968,8.91901228,4.065701366750409,179.79527723271937,2.1963384058285214,1.5017734
6768394,K02086.03,CONFIRMED,CANDIDATE,0.949,11.8984948,2.303521147312751,145.67960912370557,1.9770128847355617,1.5017734
6696580,K02092.01,CONFIRMED,CANDIDATE,0.978,57.6896212,4.1068800814031885,1576.9124603144392,4.172502017085326,0.96335655
6696580,K02092.02,CONFIRMED,CANDIDATE,1.0,25.5638626,4.203987828254371,1115.0574004976654,3.508660721420654,0.96335655
6696580,K02092.03,CONFIRMED,CANDIDATE,0.783,77.086191,4.77,942.8,3.2262836689281644,0.96335655
6525946,K02093.01,CANDIDATE,CANDIDATE,0.999,6.78341367,3.4160635561180306,500.4734451150572,3.0675629512328615,1.2571794
9307509,K02096.01,CANDIDATE,CANDIDATE,0.991,9.76293284,2.9669797746095212,553.8945910286142,1.5935980357914126,0.62081116
10158729,K02097.01,CONFIRMED,CANDIDATE,0.926,58.601926,5.344433031887692,395.486717209681,2.3880657316751037,1.1009678
6105462,K02098.01,CONFIRMED,CANDIDATE,0.819,25.0823402,6.071291247186052,243.03823866489438,2.393582512299212,1.4076847
6105462,K02098.02,CONFIRMED,CANDIDATE,0.976,89.7224125,10.588361940100366,261.56126675014326,2.483120610257496,1.4076847
3120355,K02099.01,CONFIRMED,CANDIDATE,0.995,78.0998908,8.114358063492999,653.6365033309455,3.2682035880303393,1.1720206
6047072,K02100.01,CONFIRMED,CANDIDATE,0.979,4.27103727,2.2283580089914232,180.541039941029,1.3952787515655798,0.95206654
7008211,K02102.01,CONFIRMED,CANDIDATE,0.997,187.746606,5.657029770152944,1579.363300981851,3.4774579752711077,0.80226004
7620413,K02103.02,CANDIDATE,CANDIDATE,0.995,3.66520844,3.3274704523101564,63.50528445042691,1.0828837476087376,1.2458656
8165946,K02105.01,CONFIRMED,CANDIDATE,1.0,6.42199919,2.6123777154840044,160.29997389432893,1.4359325007409771,1.0398282
12017109,K02106.01,CANDIDATE,CANDIDATE,1.0,9.75374033,2.298369410657245,427.62262925855055,2.0368337743320026,0.9030661
9225395,K02107.01,CONFIRMED,CANDIDATE,0.981,81.3153052,5.6380693252232446,713.9640528873725,2.225721220250598,0.7637072
10709622,K02108.01,CONFIRMED,CANDIDATE,0.998,51.3283527,9.005270656063255,689.2161592575997,3.291179190687817,1.1493918
11499228,K02109.01,CONFIRMED,CANDIDATE,1.0,19.7919389,3.130680833879839,376.02845751294467,3.655379999385267,1.7282894
8612275,K02111.01,CONFIRMED,CANDIDATE,1.0,3.289726319,2.2871105345948095,235.4125604254742,1.6155153286719666,0.9653628
8612275,K02111.02,CONFIRMED,CANDIDATE,1.0,7.18644594,1.3578939191804562,408.07915733376274,2.1270048224440044,0.9653628
7207061,K02113.01,CONFIRMED,CANDIDATE,1.0,15.94248453,3.4039338515065993,1089.984415253986,2.962709352217169,0.82276005
7207061,K02113.02,CONFIRMED,CANDIDATE,1.0,12.33087921,2.9915570430473526,870.1604270120456,2.6471501058239553,0.82276005
6921944,K02114.01,CONFIRMED,CANDIDATE,1.0,4.421566535,1.9365906663026509,688.7205217110948,1.7925056546579095,0.6262292
9532052,K02115.01,CONFIRMED,CANDIDATE,0.997,15.72585941,3.706888570105291,1311.5331155378885,3.124386523860408,0.79098713
4857213,K02120.01,CANDIDATE,CANDIDATE,1.0,8.77425786,2.0489990924704147,239.79579725363908,1.1811591064636935,0.6993296
9415108,K02121.01,CONFIRMED,FALSE POSITIVE,,4.51005082,2.081754503642356,295.21826070066925,1.7264956584460727,0.92127264
4262581,K02122.01,CONFIRMED,CANDIDATE,1.0,37.6468519,6.191810882423012,427.0548618910963,2.2677123161427244,1.0060983
8591693,K02123.01,CANDIDATE,CANDIDATE,1.0,29.4557841,3.358871748993894,533.1149575259486,2.828176907871,1.1230276
9405595,K02125.01,CANDIDATE,CANDIDATE,1.0,23.3593589,4.529277356387633,556.3321047411529,2.6564070740607115,1.0325756
3546060,K02126.01,CONFIRMED,CANDIDATE,1.0,9.69310837,2.628446138421358,1126.604194568448,2.013432629376662,0.5499785
10549023,K02131.01,CONFIRMED,CANDIDATE,1.0,14.36270451,4.467828667576418,348.984761592841,3.121122446122401,1.5317993
4254466,K02134.01,CONFIRMED,CANDIDATE,0.909,42.3006282,4.232187373821285,507.9385413129245,3.1169681232713016,1.2680053
9904006,K02135.01,CONFIRMED,CANDIDATE,0.98,55.1866213,8.955242741551354,375.5679375814225,3.3020701143928304,1.5621989
9904006,K02135.02,CANDIDATE,CANDIDATE,1.0,20.1890396,6.084732169944489,111.52254285712316,1.7993819830970932,1.5621989
9904006,K02135.03,CONFIRMED,CANDIDATE,0.998,8.48651582,5.212199902394637,110.29926513450583,1.7894861665508461,1.5621989
9364609,K02137.01,CONFIRMED,CANDIDATE,0.996,14.97436238,2.440486820974164,262.925426510463,1.495797628937115,0.8457672
8233702,K02140.01,CONFIRMED,CANDIDATE,1.0,41.6977582,5.376424515968493,683.8831986689664,2.736603824619388,0.95943433
11403339,K02143.01,CONFIRMED,CANDIDATE,0.999,4.79029482,2.678410630322369,141.3792439909356,1.1546943085677008,0.89036584
8260902,K02144.01,CONFIRMED,CANDIDATE,0.992,38.6715843,5.229528885086808,596.0790337533606,2.977733714016919,1.1182225
10617017,K02149.01,CONFIRMED,CANDIDATE,0.986,13.15140223,5.25477752542652,97.00487581409956,1.6102755986691981,1.4989865
3229150,K02150.01,CANDIDATE,CANDIDATE,0.999,18.5084526,6.596,758.9,3.011261879962534,1.0021911
3229150,K02150.02,CANDIDATE,CANDIDATE,0.997,44.7055876,6.262,471.8,2.374297953859992,1.0021911
9641481,K02152.01,CONFIRMED,CANDIDATE,0.999,42.1918331,6.930058477132276,487.91545666437844,2.9972824190470084,1.2440839
10253547,K02153.01,CONFIRMED,CANDIDATE,0.863,59.9809868,6.875281899615955,280.25390166563915,2.2792693047254335,1.248286
10253547,K02153.02,CONFIRMED,CANDIDATE,0.993,25.7457957,6.936214705595438,138.58967881397177,1.602821842692468,1.248286
12116380,K02155.01,CONFIRMED,CANDIDATE,1.0,4.3394569,2.245622127998867,337.38454237119964,1.7817405963146147,0.8893571
5211199,K02158.01,CANDIDATE,CANDIDATE,0.946,4.5620407,2.69493521006056,81.96543007843448,0.9323272692966796,0.94416374
5211199,K02158.02,CANDIDATE,CANDIDATE,1.0,6.68231249,3.145880117860978,48.20209448586077,0.7149669733213418,0.94416374
8804455,K02159.01,CANDIDATE,CANDIDATE,0.895,7.5966998,3.5810268523803073,126.94330091178597,1.1951853281967166,0.97257847
9205938,K02162.01,CONFIRMED,CANDIDATE,1.0,108.593113,7.872115235741908,336.818015028717,1.7273190808544658,0.86291736
9205938,K02162.02,CANDIDATE,CANDIDATE,0.918,199.66876,8.788237750632995,249.26376830480822,1.4859510137068288,0.86291736
7204981,K02164.01,CONFIRMED,CANDIDATE,1.0,5.1233204,2.66701064626892,286.0438578383695,1.6703617032311726,0.9055001
4370527,K02166.01,CONFIRMED,CANDIDATE,0.997,61.6174528,3.6731098739403105,1346.2637338640393,3.7090320292147125,0.92680806
6041734,K02167.01,CONFIRMED,CANDIDATE,1.0,24.3398202,3.252682276850787,772.0068166311434,3.2466531484054113,1.071321
6041734,K02167.03,CONFIRMED,CANDIDATE,0.998,76.5369531,5.348200976286599,654.1047410961731,2.988470511594271,1.071321
9006186,K02169.01,CONFIRMED,CANDIDATE,0.889,5.45298742,2.0738296394366733,85.7435653294214,0.8503217492113865,0.8419316
9006186,K02169.02,CANDIDATE,CANDIDATE,0.962,3.26662733,2.03306141980675,59.62245196577953,0.7090672625651819,0.8419316
9006186,K02169.03,CANDIDATE,CANDIDATE,0.656,4.27226421,2.0894186570085544,48.589459422987424,0.6401084378972777,0.8419316
11410904,K02171.01,CONFIRMED,CANDIDATE,0.998,3.53232429,2.7176876891734127,220.7208680693462,1.7116830929376432,1.0563211
4173026,K02172.01,CANDIDATE,CANDIDATE,1.0,10.44087398,3.206541718650808,811.8354114681204,2.877346036051149,0.92587507
4173026,K02172.02,CANDIDATE,CANDIDATE,0.992,116.583183,5.278574205258318,812.0696150998308,2.87776104399927,0.92587507
11774991,K02173.01,CONFIRMED,CANDIDATE,0.999,37.8154157,4.5523776041493305,285.4642936342966,1.251415661354811,0.6790785
11774991,K02173.02,CONFIRMED,FALSE POSITIVE,,53.5783052,5.033395786001959,223.74919000234252,1.1079149555902035,0.6790785
10965588,K02177.01,CONFIRMED,CANDIDATE,0.999,62.8917493,6.545331711819093,786.8352541171575,2.5899749222717126,0.8465409
7286911,K02180.01,CONFIRMED,CANDIDATE,0.99,11.55562042,1.5439951227192765,442.0194962668767,2.1528994250172357,0.9388524
8591173,K02181.01,CANDIDATE,CANDIDATE,1.0,12.2885046,2.647578237638732,341.05754090607564,1.4756646441486527,0.73260206
6962109,K02182.01,CONFIRMED,CANDIDATE,0.977,17.13263125,2.954455092828471,848.7679419910687,2.5305312362401744,0.7963638
5706595,K02183.01,CONFIRMED,CANDIDATE,1.0,19.0231361,3.319961675388882,398.37522113284064,2.463820402537787,1.1317674
5706595,K02183.02,CONFIRMED,CANDIDATE,1.0,4.57948235,3.0988670126991735,204.4622556240938,1.7651005987295467,1.1317674
12885212,K02184.02,CANDIDATE,CANDIDATE,0.638,95.906433,3.838416313346147,832.3931559952591,1.97235737538061,0.62678075
3097926,K02186.01,CANDIDATE,CANDIDATE,1.0,14.97974335,3.3891352973147164,1183.2546291415947,2.792865215525457,0.74439794
3548044,K02194.01,CONFIRMED,CANDIDATE,0.989,34.7630543,4.189696114847273,290.8801660895799,2.3190041266933967,1.2466334
3548044,K02194.02,CONFIRMED,CANDIDATE,0.977,67.968656,7.817174274667037,320.98471880215305,2.4360525096626664,1.2466334
11401767,K02195.01,CONFIRMED,CANDIDATE,0.999,20.0545282,6.346701776691134,300.98301489756005,2.4376824082216477,1.2882508
11401767,K02195.02,CONFIRMED,CANDIDATE,0.975,30.0899459,6.148730669891528,239.51040500658218,2.174544611107274,1.2882508
11401767,K02195.03,CONFIRMED,CANDIDATE,0.998,6.84978728,4.362948637609791,137.85608476424295,1.6497536547162497,1.2882508
11075429,K02198.01,CONFIRMED,CANDIDATE,0.99,23.9210408,4.715563989342712,156.58275252239395,2.3111261853743605,1.6933471
11705004,K02199.01,CANDIDATE,CANDIDATE,0.992,9.03326435,2.6265987644601934,622.2838888313431,2.165486820832329,0.7958946
11705004,K02199.02,CANDIDATE,CANDIDATE,0.996,3.05293416,2.0957511612269037,221.32313536737945,1.2914413073944317,0.7958946
10909127,K02200.01,CONFIRMED,CANDIDATE,1.0,3.17059731,1.5928629166885573,327.1512082246297,1.5296881867345182,0.7753949
9992325,K02205.01,CONFIRMED,CANDIDATE,1.0,24.08632177,2.032817639370597,1049.245303522406,2.2259439781135755,0.63004273
4142847,K02210.02,CONFIRMED,CANDIDATE,1.0,210.631486,7.918830885317623,1653.7714679257797,2.6681089717028748,0.6015339
10203349,K02212.01,CONFIRMED,CANDIDATE,1.0,17.14648756,3.7549411355028774,439.3472965373846,2.420251452498623,1.0586461
7457296,K02213.01,CONFIRMED,CANDIDATE,1.0,3.97076603,1.7237974646776348,352.1106713535449,1.4857335960943177,0.7259315
4248120,K02216.01,CANDIDATE,CANDIDATE,1.0,23.34036251,1.9512223421778385,621.11038732382,2.8577731878773376,1.0513266
9580992,K02217.01,CANDIDATE,CANDIDATE,1.0,37.8034121,3.352499442568867,634.8112852486154,2.263158067964886,0.8235441
5357545,K02219.01,CANDIDATE,CANDIDATE,0.997,3.757294695,0.8783796576072977,286.1904639775981,1.3506549919934105,0.7320001
6287313,K02221.01,CONFIRMED,CANDIDATE,0.996,10.62788695,4.418974796619109,327.2938593488206,2.899629327387561,1.4694941
8892157,K02224.01,CONFIRMED,CANDIDATE,0.999,3.73090026,2.7934620576026026,191.05749917325278,1.9969383953828945,1.3245761
11520459,K02226.01,CANDIDATE,CANDIDATE,1.0,8.46354384,1.3369187335383952,806.8815997351875,2.970039768131482,0.9586314
10600955,K02227.01,CONFIRMED,CANDIDATE,0.484,65.6480892,4.5682919688976344,578.3764414890591,1.9914260804469628,0.75919473
4473226,K02229.01,CANDIDATE,CANDIDATE,1.0,14.83340944,3.734513148316192,783.8245904601138,2.5529255812977283,0.8360322
2854181,K02232.01,CANDIDATE,CANDIDATE,1.0,101.1323475,4.1980208319891235,1501.527768707378,3.992614714610083,0.94468063
2854181,K02232.02,CANDIDATE,CANDIDATE,1.0,12.834857,2.155951002765603,283.6532614035603,1.7353401281257803,0.94468063
10723367,K02236.01,CONFIRMED,CANDIDATE,1.0,19.9865916,3.3088607533620813,624.9335935425427,2.5978334849063587,0.9527713
10723367,K02236.02,CONFIRMED,CANDIDATE,0.959,12.12580644,3.105678111636662,325.4359617932412,1.8746799994749765,0.9527713
5005121,K02237.01,CANDIDATE,CANDIDATE,0.994,76.421501,7.520945914064468,567.6928970244078,3.377369865848297,1.2996194
5125347,K02241.01,CANDIDATE,CANDIDATE,0.982,7.16520428,1.706481646781373,429.5981993323039,2.8234419122708383,1.248941
4770617,K02243.01,CONFIRMED,CANDIDATE,1.0,5.18560081,3.983198351883154,253.1015934719161,2.50982975347651,1.446409
4770617,K02243.02,CONFIRMED,CANDIDATE,0.991,8.45805119,2.89879070440263,256.7640306034846,2.5279234349007544,1.446409
4770617,K02243.03,CANDIDATE,CANDIDATE,0.971,31.4452709,1.3220126727912787,507.0119477652568,3.552269611296133,1.446409
9458343,K02246.01,CONFIRMED,CANDIDATE,1.0,11.89520436,3.363229989150163,184.37483565236778,1.3423293402470402,0.9063638
7802719,K02247.01,CONFIRMED,CANDIDATE,1.0,4.45743267,2.2650570048440493,175.79448275950594,0.9145684559043766,0.63242334
8959839,K02253.01,CONFIRMED,CANDIDATE,1.0,22.7082375,3.4471956924214044,298.74305912058753,2.533168884660576,1.3437223
7672097,K02255.01,CONFIRMED,CANDIDATE,0.996,7.97033985,2.608135706330091,490.68087470771627,1.8853987871427902,0.7803653
9112931,K02256.01,CONFIRMED,CANDIDATE,1.0,10.71253475,2.5428883869370904,1197.9668460198045,3.057756036390771,0.8099808
9071593,K02257.01,CONFIRMED,CANDIDATE,1.0,32.5635249,5.292050697622019,576.657109778278,2.279388730895121,0.8702697
9071593,K02257.02,CANDIDATE,CANDIDATE,0.515,59.284064,5.238537746929851,419.1717770126724,1.9433704207934603,0.8702697
8126558,K02259.01,CANDIDATE,CANDIDATE,1.0,12.19140405,1.8292900461423363,668.2731032903177,3.0169549907757744,1.0700058
11811193,K02260.01,CONFIRMED,CANDIDATE,1.0,6.11784972,3.411939136546011,60.44813680283756,1.1165743104437647,1.316711
3734418,K02261.01,CONFIRMED,CANDIDATE,0.997,3.97599629,2.166208981764409,206.3617443216481,1.3263063814273461,0.84649336
12256520,K02264.01,CONFIRMED,CANDIDATE,1.0,33.2407985,4.648289410672476,338.75604961663976,1.756234228581477,0.8748492
12256520,K02264.02,CANDIDATE,CANDIDATE,0.982,7.25101997,2.6739350410319984,123.14598315976698,1.058885576169768,0.8748492
10329469,K02271.01,CONFIRMED,CANDIDATE,0.999,55.8224775,5.300152981738114,878.5245381698337,2.381880581500053,0.73677915
9717943,K02273.01,CONFIRMED,CANDIDATE,0.999,6.11010439,2.321598648712658,58.587562649980995,1.0590706059970763,1.268576
7960980,K02274.01,CONFIRMED,CANDIDATE,0.999,9.98970266,3.575857651524411,987.2849514016568,3.1297685723756565,0.9132407
3342794,K02278.01,CONFIRMED,CANDIDATE,0.998,14.17222858,2.4804297394024655,246.48446908959176,2.412476986423992,1.4088433
3342794,K02278.02,CONFIRMED,CANDIDATE,0.991,4.92031063,4.032692959621375,79.83932479993516,1.373019884934928,1.4088433
3661886,K02279.01,CONFIRMED,CANDIDATE,1.0,27.0142622,5.275339331664091,288.07093637384094,2.26565107401039,1.2238765
3661886,K02279.02,CONFIRMED,CANDIDATE,0.999,12.50945798,3.3651390083115573,154.59216331514813,1.65972846152241,1.2238765
2439243,K02280.01,CONFIRMED,CANDIDATE,1.0,26.0203329,4.661156354133793,1158.5022019968694,3.5668424380013457,0.9607929
9945370,K02285.01,CONFIRMED,CANDIDATE,1.0,37.9456138,3.972119397415671,1029.4014713828626,2.718643523611171,0.7768804
8973129,K02286.01,CONFIRMED,CANDIDATE,1.0,24.1738244,2.963238521759219,533.2682877136618,2.288535118656774,0.9086131
3440978,K02288.01,CANDIDATE,CANDIDATE,0.996,38.103908,3.837,961.1,2.8078427848554006,0.8303913
3867615,K02289.01,CONFIRMED,CANDIDATE,0.941,62.7843981,4.688819893638881,324.9970942907909,2.4922065148065466,1.2674726
3867615,K02289.02,CONFIRMED,CANDIDATE,0.926,20.0983676,5.129234393572861,157.71709875300743,1.736135740542652,1.2674726
12121570,K02290.01,CANDIDATE,CANDIDATE,0.971,91.500873,4.693781518422768,703.7242761532835,2.0239570555538178,0.69951063
8410415,K02291.01,CANDIDATE,CANDIDATE,0.985,44.2993483,4.109028577792526,795.1623946692577,2.316470081766648,0.7531701
8321314,K02293.01,CANDIDATE,CANDIDATE,1.0,15.03366411,3.1955784826472415,375.3506419535979,2.0063434815157204,0.94946945
4049901,K02295.01,CANDIDATE,CANDIDATE,0.958,16.2908527,3.103696946343833,43.692202618794695,0.8988138207415547,1.2467003
5342473,K02297.01,CANDIDATE,CANDIDATE,1.0,4.64495172,3.3089380487722364,146.6591391515726,1.6746891708222924,1.2678677
9963265,K02299.01,CANDIDATE,CANDIDATE,1.0,16.48686712,1.431,987.9,4.122950313859639,1.2026684
