# num_targets_sim_pass_one: 8000
# max_incl_sys: 0.0
# log_rate_clusters: -0.10536051565782628
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 0.6418538861723947
# max_planets_in_clusters: 10
# power_law_P: -0.5
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -1.0
# power_law_r2: -4.0
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.5
# sigma_incl: 8.0
# sigma_incl_near_mmr: 1.0
# sigma_hk: 0.01
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.25
# sigma_logperiod_per_pl_in_cluster: 0.15
#
target_id star_id star_mass star_radius num_planets
260.0 66818.0 0.868 0.7912812 4.0
261.0 45318.0 1.014 1.2115725 2.0
262.0 35422.0 0.914 1.0928503 3.0
263.0 47781.0 0.826 0.7290265 2.0
264.0 8495.0 0.904 0.8358979 1.0
265.0 79218.0 0.87 1.1790855 5.0
266.0 62186.0 0.885 1.270045 3.0
267.0 22379.0 0.525 0.7967811 3.0
268.0 53476.0 1.013 1.2482882 2.0
269.0 12676.0 0.735 1.110388 0.0
270.0 23641.0 1.129 1.2088152 2.0
271.0 19289.0 1.036 1.4338591 0.0
272.0 16896.0 1.126 1.9805965 3.0
273.0 78324.0 1.07 0.7876669 5.0
274.0 54803.0 0.986 1.0666338 2.0
275.0 25973.0 0.905 0.9000347 7.0
276.0 7907.0 1.062 1.5181341 4.0
277.0 69299.0 0.985 0.99758166 1.0
278.0 39085.0 0.923 0.9922396 0.0
279.0 38208.0 0.959 0.79476386 0.0
280.0 4761.0 0.936 0.8180591 0.0
281.0 51734.0 0.831 1.4719071 7.0
282.0 17249.0 0.776 0.52408636 1.0
283.0 73881.0 0.736 0.92062604 3.0
284.0 74114.0 0.801 1.0432341 2.0
285.0 48694.0 1.098 1.5119287 0.0
286.0 79616.0 1.016 1.1141099 1.0
287.0 61008.0 0.71 0.68576014 2.0
288.0 72242.0 0.951 1.0387394 0.0
289.0 55641.0 1.026 0.8143851 0.0
290.0 67095.0 0.778 0.7020421 5.0
291.0 67416.0 1.198 1.0237639 2.0
292.0 33821.0 0.769 0.9756033 3.0
293.0 14773.0 0.983 0.8709787 5.0
294.0 3121.0 0.907 0.92247516 0.0
295.0 10198.0 0.613 0.71212375 5.0
296.0 29149.0 1.018 1.0466957 0.0
297.0 7698.0 1.228 1.2753606 5.0
298.0 4863.0 1.067 0.9599585 0.0
299.0 54901.0 1.047 1.3181958 2.0
300.0 76400.0 0.884 0.8535017 1.0
301.0 63897.0 1.016 0.8652355 3.0
302.0 73616.0 0.797 0.80261946 0.0
303.0 68723.0 1.184 0.9519391 4.0
304.0 1209.0 1.26 1.4388263 3.0
305.0 59554.0 0.875 0.8300762 6.0
306.0 27328.0 1.155 0.9527323 0.0
307.0 71037.0 0.889 0.74212414 0.0
308.0 49228.0 0.927 1.2695081 1.0
309.0 75862.0 0.855 0.60625374 0.0
310.0 48229.0 0.691 0.6800486 0.0
311.0 1908.0 0.837 0.74719703 5.0
312.0 78167.0 0.812 0.73407423 2.0
313.0 76304.0 0.821 0.7166376 3.0
314.0 54068.0 0.856 0.9405035 1.0
315.0 8150.0 0.634 0.70665854 1.0
316.0 27933.0 1.051 1.4765656 1.0
317.0 18559.0 1.021 0.97970676 9.0
318.0 18456.0 1.078 1.1720735 0.0
319.0 59864.0 0.636 0.5267287 1.0
320.0 30936.0 0.717 0.67002946 0.0
321.0 62152.0 1.098 1.1420537 5.0
322.0 35332.0 0.899 0.8977645 0.0
323.0 41073.0 1.079 0.96615076 1.0
324.0 50187.0 1.169 1.4762696 0.0
325.0 71664.0 0.873 0.97110134 0.0
326.0 72042.0 1.25 1.3030732 4.0
327.0 5587.0 1.276 1.7662201 0.0
328.0 5484.0 0.848 0.72640914 0.0
329.0 79664.0 0.917 1.2930446 4.0
330.0 26571.0 1.028 1.2204987 0.0
331.0 30930.0 0.907 1.0966613 3.0
332.0 20307.0 1.516 1.4620707 4.0
333.0 70339.0 0.813 0.82648116 0.0
334.0 53102.0 0.699 0.7421944 1.0
335.0 53512.0 0.894 0.9851789 0.0
336.0 2175.0 0.997 0.8973505 0.0
337.0 46899.0 1.134 1.2466122 6.0
338.0 21061.0 0.946 0.70084333 2.0
339.0 51054.0 0.962 0.86227405 0.0
340.0 53523.0 0.892 0.8754789 0.0
341.0 1120.0 0.885 0.93408096 0.0
342.0 1622.0 0.851 0.9964248 1.0
343.0 77680.0 0.734 0.5784724 0.0
344.0 3535.0 0.828 0.7675642 0.0
345.0 5117.0 0.883 1.0077764 1.0
346.0 69742.0 0.917 1.1060873 0.0
347.0 23564.0 1.132 1.0744481 1.0
348.0 37890.0 0.923 0.9878856 6.0
349.0 27002.0 0.946 1.1162972 0.0
350.0 15470.0 1.115 1.0576168 4.0
351.0 27314.0 0.973 1.6215192 0.0
352.0 76638.0 0.975 0.87937343 5.0
353.0 78697.0 0.98 1.0614483 2.0
354.0 47569.0 1.023 1.4013678 0.0
355.0 60600.0 0.961 1.322726 0.0
356.0 39262.0 0.906 1.2899873 1.0
357.0 72940.0 1.026 1.391639 1.0
358.0 16893.0 0.803 0.78073025 6.0
359.0 47348.0 1.016 1.0797111 5.0
360.0 66125.0 0.858 0.7635299 3.0
361.0 55893.0 0.771 0.78619903 6.0
362.0 59284.0 0.978 1.4546894 0.0
363.0 51166.0 0.928 0.7785596 2.0
364.0 51205.0 0.78 0.88780326 5.0
365.0 45839.0 0.788 0.6522269 3.0
366.0 28773.0 1.33 0.6250391 3.0
367.0 67848.0 1.187 1.8149368 5.0
368.0 75135.0 0.833 0.6586124 2.0
369.0 52896.0 1.032 1.1043898 1.0
370.0 42936.0 0.96 1.4297 0.0
371.0 31729.0 1.105 1.5205435 8.0
372.0 4683.0 0.961 0.8447954 3.0
373.0 13304.0 1.118 1.3464158 2.0
374.0 73652.0 0.735 0.8718351 0.0
