# num_targets_sim_pass_one: 79935
# max_incl_sys: 0.0
# log_rate_clusters: 0.12367248256119534
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 1.347315158866662
# max_planets_in_clusters: 15
# power_law_P: 1.1883664927664044
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -1.1317794627835172
# power_law_r2: -5.2719759797133525
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.3390101560746843
# sigma_incl: 53.30882116108512
# sigma_incl_near_mmr: 1.2508886718384533
# sigma_hk: 0.044393556981468435
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.3037083583783532
# sigma_logperiod_per_pl_in_cluster: 0.2270548091861149
#
target_id,star_id,star_mass,star_radius,num_planets
264.0,25811.0,0.99,1.4213686,3.0
265.0,42316.0,0.932,0.93684924,5.0
266.0,71587.0,0.765,1.0975413,3.0
267.0,5931.0,1.133,1.1549476,0.0
268.0,69900.0,0.761,0.6561899,7.0
269.0,23715.0,0.931,0.9607929,3.0
270.0,55004.0,1.016,1.0903908,3.0
271.0,6882.0,0.762,0.8212807,2.0
272.0,67425.0,0.817,1.0798756,0.0
273.0,69437.0,1.031,1.3018236,4.0
274.0,29500.0,1.088,1.2324313,6.0
275.0,57293.0,1.036,0.99163413,5.0
276.0,48036.0,1.148,1.200446,2.0
277.0,29115.0,0.978,0.9932422,0.0
278.0,45680.0,0.922,1.1750216,4.0
279.0,17543.0,1.189,0.9923737,0.0
280.0,18620.0,0.862,1.179888,3.0
281.0,20137.0,1.099,1.1720643,0.0
282.0,15700.0,0.93,0.89733267,2.0
283.0,69893.0,1.049,1.2073138,6.0
284.0,12336.0,0.92,1.1846071,6.0
285.0,6004.0,0.943,0.74059606,3.0
286.0,40296.0,0.883,1.0988929,0.0
287.0,20821.0,1.117,1.0248128,2.0
288.0,40666.0,0.907,1.0038654,4.0
289.0,70390.0,1.031,1.2902772,0.0
290.0,50254.0,0.73,0.7090803,2.0
291.0,73705.0,0.919,1.1254655,4.0
292.0,36984.0,1.133,1.2854646,4.0
293.0,38734.0,1.081,1.1634808,3.0
294.0,17349.0,1.086,1.1827171,6.0
295.0,45942.0,0.879,1.4230454,0.0
296.0,28350.0,1.128,0.891599,4.0
297.0,7955.0,0.969,1.4092091,4.0
298.0,59334.0,0.939,0.9667762,0.0
299.0,67548.0,0.802,0.9491684,0.0
300.0,68200.0,0.755,0.76272863,3.0
301.0,50663.0,1.174,1.2466966,4.0
302.0,14403.0,1.072,1.2579747,4.0
303.0,67278.0,0.995,1.1590457,0.0
304.0,28809.0,1.051,1.1110234,0.0
305.0,27850.0,1.313,1.4078618,4.0
306.0,34654.0,0.637,0.6021118,0.0
307.0,70271.0,0.525,0.77577895,0.0
308.0,38006.0,0.894,0.93374366,0.0
309.0,68273.0,1.084,1.2568432,3.0
310.0,73994.0,0.896,0.96463823,7.0
311.0,77535.0,1.016,1.5506968,4.0
312.0,19217.0,1.122,0.9794756,5.0
313.0,26338.0,0.665,0.5603041,0.0
314.0,32032.0,0.818,1.1026003,3.0
315.0,12309.0,0.662,0.542067,0.0
316.0,77349.0,1.073,1.1130255,5.0
317.0,27602.0,1.036,1.035104,2.0
318.0,12335.0,0.996,1.4627615,0.0
319.0,59354.0,0.832,1.1443465,4.0
320.0,14007.0,0.985,1.0108536,4.0
321.0,72973.0,0.919,1.1612432,5.0
322.0,41724.0,0.998,0.9908871,6.0
323.0,73672.0,1.063,1.2264109,0.0
324.0,35654.0,0.942,1.0225242,1.0
325.0,56355.0,0.778,0.6406627,4.0
326.0,16486.0,1.081,0.89340204,3.0
327.0,28288.0,1.18,1.2355531,3.0
328.0,25773.0,1.003,1.1349312,0.0
329.0,18731.0,1.058,1.1213154,0.0
330.0,44630.0,0.975,0.8519478,1.0
331.0,2916.0,0.809,0.7294084,0.0
332.0,46977.0,1.105,1.6680497,3.0
333.0,33615.0,0.927,1.1500103,0.0
334.0,62300.0,0.795,0.6672124,5.0
335.0,53281.0,0.91,1.2264271,0.0
336.0,37409.0,0.972,0.9703734,3.0
337.0,19351.0,1.572,1.3333057,6.0
338.0,45855.0,1.104,1.3499616,6.0
339.0,59226.0,1.009,1.0844722,0.0
340.0,48347.0,1.215,1.3157687,1.0
341.0,1412.0,0.73,0.6806696,5.0
342.0,49083.0,1.016,1.1062733,4.0
343.0,2284.0,0.821,1.1513941,0.0
344.0,54279.0,0.949,1.4379352,3.0
345.0,48302.0,1.031,1.2478819,4.0
346.0,45994.0,0.963,1.0498751,5.0
347.0,34597.0,1.047,1.5029949,8.0
348.0,5715.0,0.64,0.65239924,0.0
349.0,4691.0,0.926,0.7960962,5.0
350.0,69952.0,0.95,0.91456705,7.0
351.0,59883.0,1.114,1.2090892,3.0
352.0,45220.0,0.915,0.84039193,2.0
353.0,49919.0,1.004,1.1657358,4.0
354.0,30414.0,0.89,0.9665471,2.0
355.0,31767.0,0.922,1.1871039,7.0
356.0,76135.0,0.862,0.9396814,0.0
357.0,16208.0,1.441,1.6787071,3.0
358.0,12482.0,1.13,1.0943193,0.0
359.0,9264.0,1.01,0.9743473,5.0
360.0,72449.0,1.067,1.5528338,5.0
361.0,70741.0,1.045,0.8985514,5.0
362.0,51065.0,1.024,1.1112002,0.0
363.0,13157.0,1.129,1.2310572,4.0
364.0,1828.0,1.196,1.05844,4.0
365.0,40450.0,0.971,1.0808351,0.0
366.0,55794.0,1.167,1.2104043,0.0
367.0,49409.0,0.771,0.6827983,0.0
368.0,17709.0,0.668,0.5817642,5.0
369.0,35505.0,1.073,1.4563047,7.0
370.0,42493.0,1.072,1.1640131,3.0
371.0,47402.0,0.921,1.3137946,3.0
372.0,64336.0,0.678,0.8038585,0.0
373.0,21889.0,1.002,1.0055015,5.0
374.0,47644.0,0.938,1.022485,0.0
375.0,35652.0,1.045,1.1692312,3.0
376.0,16557.0,0.844,0.88699746,0.0
377.0,10127.0,0.97,0.85893756,0.0
378.0,43655.0,1.059,1.2073451,5.0
379.0,67065.0,0.998,0.93957096,3.0
380.0,45510.0,0.839,0.8661363,2.0
381.0,37678.0,1.048,1.2783797,4.0
382.0,31950.0,0.937,1.0314903,0.0
383.0,656.0,0.845,0.8493424,2.0
384.0,76824.0,0.963,0.94451267,0.0
385.0,1130.0,0.866,0.85689753,0.0
386.0,67697.0,1.126,1.0067434,4.0
387.0,60520.0,0.917,0.924142,0.0
388.0,64005.0,0.928,0.88086843,4.0
389.0,68403.0,1.065,1.4202088,6.0
390.0,549.0,0.853,0.81394786,4.0
391.0,9315.0,0.888,0.8464267,4.0
392.0,47392.0,0.919,0.8388923,5.0
393.0,64643.0,0.952,0.92522657,3.0
394.0,68741.0,0.503,0.7870478,6.0
395.0,4183.0,0.955,1.068865,0.0
396.0,56189.0,0.825,0.7789116,1.0
397.0,14613.0,0.577,0.64354277,4.0
398.0,79111.0,0.981,1.223538,0.0
399.0,38207.0,1.019,1.1076758,3.0
400.0,47808.0,0.898,0.96366966,0.0
401.0,66786.0,0.938,1.1816214,5.0
402.0,23580.0,1.121,0.92259705,5.0
403.0,58465.0,1.038,1.5907373,0.0
404.0,15650.0,1.251,1.1802089,3.0
405.0,36241.0,1.007,0.9568743,4.0
406.0,5474.0,0.824,0.75076926,4.0
407.0,72274.0,1.055,0.8876888,1.0
408.0,62740.0,1.094,1.3442854,4.0
409.0,12389.0,1.081,0.97017735,4.0
410.0,59310.0,1.395,1.4859422,4.0
411.0,47096.0,1.027,1.1765949,7.0
412.0,38464.0,0.688,0.75374275,2.0
413.0,11100.0,1.057,1.1169329,7.0
414.0,57482.0,0.599,0.7445415,5.0
415.0,70978.0,0.776,0.86545473,4.0
416.0,8720.0,0.988,1.3569281,2.0
417.0,4374.0,0.66,0.6786956,7.0
418.0,14602.0,0.925,0.80926776,0.0
419.0,3078.0,0.769,0.62759733,0.0
420.0,44040.0,0.847,0.65455747,0.0
421.0,40577.0,0.999,1.0027504,2.0
422.0,4526.0,1.085,1.0365322,0.0
423.0,51317.0,0.965,1.1376011,7.0
424.0,17251.0,1.503,1.5625858,0.0
425.0,58984.0,0.729,0.56501555,7.0
426.0,31539.0,0.915,0.88753116,0.0
427.0,65053.0,0.755,0.7722156,5.0
428.0,77979.0,1.195,1.136595,5.0
429.0,33988.0,0.703,0.7050977,0.0
430.0,45674.0,0.955,1.3176272,1.0
431.0,14649.0,0.772,1.0613309,5.0
432.0,43150.0,1.169,1.3393595,4.0
433.0,72749.0,0.977,0.87575567,2.0
434.0,58808.0,1.104,0.9926533,7.0
435.0,46439.0,0.69,0.63264024,0.0
436.0,56939.0,0.895,1.1160547,0.0
437.0,19228.0,1.005,1.2152579,0.0
438.0,4399.0,1.055,1.165521,0.0
439.0,43070.0,0.87,0.9821456,0.0
440.0,8328.0,0.849,0.8431258,4.0
441.0,35457.0,1.065,1.5353054,4.0
442.0,74771.0,1.031,1.2773118,0.0
443.0,26958.0,0.898,1.2383679,0.0
444.0,58655.0,1.022,1.4319608,0.0
445.0,29779.0,0.901,0.89201,0.0
446.0,52188.0,0.969,1.3053824,4.0
447.0,27073.0,0.75,1.0241084,4.0
448.0,48374.0,0.748,0.6447307,3.0
449.0,34807.0,0.879,0.92687905,0.0
450.0,10450.0,0.928,1.172923,3.0
451.0,13636.0,0.736,0.9414127,3.0
452.0,56375.0,0.98,1.2655908,4.0
453.0,65465.0,1.139,1.3464545,0.0
454.0,343.0,1.065,0.9770234,6.0
455.0,70030.0,0.9,0.82245195,3.0
456.0,11122.0,0.807,1.1545368,3.0
457.0,34869.0,0.951,0.97564834,5.0
458.0,32683.0,0.915,1.2369719,4.0
459.0,41247.0,0.991,1.1857072,0.0
460.0,22263.0,0.688,0.8658056,7.0
461.0,39831.0,1.131,1.1044893,0.0
462.0,62419.0,0.622,0.8408438,0.0
463.0,8559.0,1.017,1.5146736,5.0
464.0,68136.0,1.014,1.28416,0.0
465.0,69772.0,1.129,1.311552,6.0
466.0,64316.0,0.828,0.6911953,1.0
467.0,63469.0,1.081,1.405518,0.0
468.0,5675.0,0.82,1.3380282,4.0
469.0,43324.0,0.859,0.75440085,5.0
470.0,33171.0,0.775,0.71447253,0.0
471.0,79151.0,0.56,0.5921868,0.0
472.0,27006.0,0.969,1.086876,5.0
473.0,39648.0,1.052,1.5086797,3.0
474.0,45714.0,0.944,0.7940438,3.0
475.0,60083.0,0.948,0.8016834,2.0
476.0,18099.0,1.161,1.5874584,4.0
477.0,14833.0,1.061,1.0080421,0.0
478.0,25217.0,0.724,0.65106165,0.0
479.0,36088.0,0.766,0.94114614,3.0
480.0,21693.0,0.849,0.9531453,0.0
481.0,48189.0,0.872,1.0236304,5.0
482.0,40038.0,1.122,0.99125844,0.0
483.0,21410.0,0.785,0.84031934,0.0
484.0,53738.0,0.957,0.9057356,0.0
485.0,17687.0,0.916,0.84879947,0.0
